niveau,wort,artikel,turkce,formen,typ,beispiele,eintrag,quelle
B1,Kollegin,die,"kadın meslektaş, iş arkadaşı",-nen,Nomen,1. Ich habe guten Kontakt zu meinen Kollegen. 2. Mein neuer Kollege ist sehr nett.,"die Kollegin, -nen",B1.pdf
B1,komisch,,"komik, garip, tuhaf",,Sonstiges,1. Das Essen schmeckt komisch. Probier mal. 2. Der Film war sehr komisch. Wir haben viel gelacht. 3. Eine grüne Hose und gelbe Schuhe? Das sieht komisch aus.,komisch,B1.pdf
B1,kommen,,gelmek,"kommt, kam, ist gekommen",Verb,"1. Woher kommen Sie? – Aus Frankreich. 2. Wir gehen heute Abend ins Konzert. Kommen Sie auch? 3. Kommen Sie doch mal wieder zu uns. 4. Wenn Sie mal nach Köln kommen, besuchen Sie uns. 5. Steffi kommt im Herbst in die Schule. 6. Die Straßenbahn muss gleich kommen. 7. Wer kommt als Nächster dran? 8. Die Handtücher kommen in den Schrank. 9. Wie sind Sie denn auf diese Idee gekommen?","kommen, kommt, kam, ist gekommen",B1.pdf
B1,Kommunikation,die,iletişim,,Nomen,Die Kommunikation zwischen den Abteilungen ist gut.,die Kommunikation,B1.pdf
B1,komplett,,"tamamen, eksiksiz",,Sonstiges,1. Ich habe den Termin komplett vergessen. 2. Die Wohnung ist jetzt komplett eingerichtet.,komplett,B1.pdf
B1,kompliziert,,"karmaşık, karışık",,Sonstiges,Er schreibt viel zu kompliziert.,kompliziert,B1.pdf
B1,Kompromiss,der,"uzlaşma, orta yol",-e,Nomen,Alle wollen etwas anderes. Wir müssen einen Kompromiss finden.,"der Kompromiss, -e",B1.pdf
B1,Konferenz,die,konferans,-en,Nomen,Die Konferenz findet in Raum 19 statt.,"die Konferenz, -en",B1.pdf
B1,Konfitüre,die,reçel,-n (CH),Nomen,Bring bitte noch ein Glas Konfitüre mit.,"die Konfitüre, -n (CH)",B1.pdf
B1,Konflikt,der,"çatışma, anlaşmazlık",-e,Nomen,1. Das ist ein alter Konflikt. 2. Ich habe einen Konflikt mit meinen Eltern.,"der Konflikt, -e",B1.pdf
B1,König,der,kral,-e,Nomen,Der spanische König ist in Deutschland zu Besuch.,"der König, -e",B1.pdf
B1,Konkurrenz,die,"rekabet, rakip",,Nomen,"1. Die Reparatur ist mir hier zu teuer. Bei der Konkurrenz bekomme ich sie für die Hälfte. 2. Es ist schwer, ein Geschäft aufzumachen. Die Konkurrenz ist groß.",die Konkurrenz,B1.pdf
B1,können,,"yapabilmek, bilmek","kann, konnte, hat gekonnt (hat können als Modalverb)",Verb,"1. Ich kann den schweren Koffer nicht tragen. 2. Sie können mit dem Bus zum Bahnhof fahren. 3. Kann ich jetzt nach Hause gehen? 4. Können Sie mir helfen? 5. Ich kann sehr gut Englisch und Deutsch. 6. Es kann sein, dass es heute noch regnet.","können, kann, konnte, hat gekonnt (hat können als Modalverb)",B1.pdf
B1,Konsulat,das,konsolosluk,-e,Nomen,Ein Visum bekommst du auch im Konsulat.,"das Konsulat, -e",B1.pdf
B1,konsumieren,,tüketmek,"konsumiert, konsumierte, hat konsumiert",Verb,Die Europäer haben im letzten Jahr mehr Fleisch konsumiert.,"konsumieren, konsumiert, konsumierte, hat konsumiert",B1.pdf
B1,Konsum,der,tüketim,,Nomen,Der Konsum von Lebensmitteln steigt.,der Konsum,B1.pdf
B1,Kontakt,der,"iletişim, bağlantı",-e,Nomen,Ich habe wenig Kontakt zu meinen Kollegen.,"der Kontakt, -e",B1.pdf
B1,Konto,das,hesap (banka),Konten,Nomen,1. Ich möchte ein Konto eröffnen. 2. Das Geld überweisen wir am 1. März auf Ihr Konto.,"das Konto, Konten",B1.pdf
B1,Girokonto,das,"vadesiz hesap, banka hesabı",-en,Nomen,Mein Girokonto kostet gar nichts.,"das Girokonto, -en",B1.pdf
B1,kontrollieren,,kontrol etmek,"kontrolliert, kontrollierte, hat kontrolliert",Verb,Beim Auto müssen Sie regelmäßig das Öl kontrollieren.,"kontrollieren, kontrolliert, kontrollierte, hat kontrolliert",B1.pdf
B1,Kontrolle,die,"kontrol, denetim",-n,Nomen,1. An den Grenzen gibt es kaum noch Kontrollen. 2. Fahrkartenkontrolle! Bitte Ihre Fahrkarten!,"die Kontrolle, -n",B1.pdf
B1,sich konzentrieren,,"konsantre olmak, yoğunlaşmak","konzentriert sich, konzentrierte sich, hat sich konzentriert",Verb,Bitte stör mich jetzt nicht. Ich muss mich auf meine Arbeit konzentrieren.,"sich konzentrieren, konzentriert sich, konzentrierte sich, hat sich konzentriert",B1.pdf
B1,Konzert,das,konser,-e,Nomen,Für das Konzert am Sonntag gibt es noch Karten.,"das Konzert, -e",B1.pdf
B1,Kopf,der,"baş, kafa",¨-e,Nomen,1. Ich habe Kopfschmerzen. 2. Michael kann gut im Kopf rechnen.,"der Kopf, ¨-e",B1.pdf
B1,kopieren,,"kopyalamak, fotokopi çekmek",,Sonstiges,1. Kann ich mir diesen Artikel kopieren? 2. Ich kopiere dir die Datei auf die Speicherkarte. 3. Ich kann dir die CD kopieren.,kopieren,B1.pdf
B1,Kopie,die,"kopya, fotokopi",-n,Nomen,Machst du mir bitte eine Kopie?,"die Kopie, -n",B1.pdf
B1,Kopierer,der,fotokopi makinesi,,Nomen,- Der Kopierer ist schon wieder kaputt.,"der Kopierer,",B1.pdf
B1,Körper,der,"vücut, beden",-,Nomen,"Der Arzt sagt, ich muss etwas für meinen Körper tun, z. B. schwimmen oder Fahrrad fahren.","der Körper, -",B1.pdf
B1,körperlich,,"bedensel, fiziksel",,Sonstiges,Körperliche Arbeit macht mir nichts aus.,körperlich,B1.pdf
B1,korrekt,,"doğru, doğru dürüst",,Sonstiges,Ich habe die Rechnung geprüft. Alles ist korrekt.,korrekt,B1.pdf
B1,Korridor,der,koridor,"-e (D, CH) → Gang, D: Flur",Nomen,Wir warten draußen im Korridor.,"der Korridor, -e (D, CH) → Gang; D: Flur",B1.pdf
B1,korrigieren,,düzeltmek,"korrigiert, korrigierte, hat korrigiert",Verb,1. Können Sie bitte meinen Brief korrigieren? 2. Der Lehrer hat meine Fehler korrigiert.,"korrigieren, korrigiert, korrigierte, hat korrigiert",B1.pdf
B1,kosten,,"mal olmak, fiyatı olmak","kostet, kostete, hat gekostet",Verb,"1. Wie viel kostet das T-Shirt? – 15 Euro. 2. Eine Wohnung zu finden, kostet viel Zeit.","kosten, kostet, kostete, hat gekostet",B1.pdf
B1,Kosten,die,"masraf, gider, maliyet",(Pl.),Nomen,Die Kosten für die Reise bekomme ich von der Firma.,die Kosten (Pl.),B1.pdf
B1,kostenlos,,"ücretsiz, bedava",,Sonstiges,Diese Zeitschrift kostet nichts. Sie ist kostenlos.,kostenlos,B1.pdf
B1,kosten,,"mal olmak, fiyatı olmak","kostet, kostete, → hat gekostet (A) D, CH: probieren",Verb,Möchten Sie den Käse mal kosten?,"kosten, kostet, kostete, → hat gekostet (A) D, CH: probieren",B1.pdf
B1,Kostüm,das,kostüm,-e,Nomen,In dem Film tragen die Leute bunte Kostüme.,"das Kostüm, -e",B1.pdf
B1,Kraft,die,"güç, kuvvet",¨-e,Nomen,Für diese Arbeit braucht man viel Kraft.,"die Kraft, ¨-e",B1.pdf
B1,kräftig,,"güçlü, kuvvetli",,Sonstiges,1. Der Mann ist kräftig. Er macht viel Sport und isst viel. 2. Die Suppe musst du kräftig würzen.,kräftig,B1.pdf
B1,Kraftfahrzeug,das,motorlu taşıt,-e,Nomen,Auf dieser Straße sind Kraftfahrzeuge nicht erlaubt.,"das Kraftfahrzeug, -e",B1.pdf
B1,Kraftwerk,das,elektrik santrali,-e,Nomen,Die Menschen protestieren gegen das Kraftwerk.,"das Kraftwerk, -e",B1.pdf
B1,krank,,hasta,,Sonstiges,1. Ich war zwei Wochen krank. 2. Ich muss mich um meine kranke Großmutter kümmern.,krank,B1.pdf
B1,Kranke,der,hasta,-n,Nomen,Kranke brauchen viel Ruhe.,"der Kranke, -n",B1.pdf
B1,Kranke,die,hasta,-n,Nomen,Kranke brauchen viel Ruhe.,"die Kranke, -n",B1.pdf
B1,Krankenhaus,das,hastane,¨-er,Nomen,Er hat sich verletzt und musste ins Krankenhaus.,"das Krankenhaus, ¨-er",B1.pdf
B1,Krankenkasse,die,sağlık sigortası,-n,Nomen,Die Krankenkasse bezahlt die Medikamente.,"die Krankenkasse, -n",B1.pdf
B1,Krankenpfleger,der,"hemşire, hasta bakıcı",,Nomen,- Mein Bruder arbeitet als Krankenpfleger im Krankenhaus.,"der Krankenpfleger,",B1.pdf
B1,Krankenschwester,die,hemşire,-n,Nomen,Meine Cousine möchte gern Krankenschwester werden.,"die Krankenschwester, -n",B1.pdf
B1,Krankenwagen,der,ambulans,,Nomen,- Wir mussten einen Krankenwagen rufen.,"der Krankenwagen,",B1.pdf
B1,Krankheit,die,hastalık,-en,Nomen,1. Gegen welche Krankheiten sollte ich mich impfen lassen? 2. Was für eine Krankheit hat Herr Brandner?,"die Krankheit, -en",B1.pdf
B1,kreativ,,yaratıcı,,Sonstiges,1. Die Kinder sind beim Basteln sehr kreativ. 2. Wir brauchen eine kreative Lösung für dieses Problem.,kreativ,B1.pdf
B1,Kredit,der,kredi,-e,Nomen,1. Ich habe den Wagen auf Kredit gekauft. 2. Wir haben von der Bank einen Kredit bekommen.,"der Kredit, -e",B1.pdf
B1,Kreditkarte,die,kredi kartı,-n,Nomen,Kann ich mit Kreditkarte zahlen?,"die Kreditkarte, -n",B1.pdf
B1,Kreis,der,"daire, çember, ilçe",-e,Nomen,1. Die Kinder sitzen im Kindergarten im Kreis. 2. Bitte malt jetzt alle einen Kreis in euer Heft. 3. Unser Ort gehört zum Kreis Neuss.,"der Kreis, -e",B1.pdf
B1,Kreuz,das,"haç, çarpı işareti",-e,Nomen,Was bedeutet dieses Kreuz hier?,"das Kreuz, -e",B1.pdf
B1,Kreuzung,die,kavşak,-en,Nomen,Fahren Sie an der nächsten Kreuzung rechts.,"die Kreuzung, -en",B1.pdf
B1,Krieg,der,savaş,-e,Nomen,1. Es herrscht noch immer Krieg in diesem Land. 2. Der Lehrer spricht über den Zweiten Weltkrieg.,"der Krieg, -e",B1.pdf
B1,kriegen,,"almak, elde etmek","kriegt, kriegte, hat gekriegt",Verb,"1. Haben Sie meinen Brief gekriegt? 2. Was kriegen Sie? – Ein Schwarzbrot, bitte.","kriegen, kriegt, kriegte, hat gekriegt",B1.pdf
B1,Kriminaldie Kriminalpolizei,,"cinayet masası, kriminal polis",,Sonstiges,Ein Nachbar von uns arbeitet bei der Kriminalpolizei.,Kriminaldie Kriminalpolizei,B1.pdf
B1,Krimi,der,polisiye,-s,Nomen,Heute Abend kommt ein spannender Krimi im Fernsehen.,"der Krimi, -s",B1.pdf
B1,Krise,die,kriz,-n,Nomen,Die Wirtschaft steckt in einer schweren Krise.,"die Krise, -n",B1.pdf
B1,kritisieren,,eleştirmek,"kritisiert, kritisierte, hat kritisiert",Verb,Kritisiere mich nicht so oft.,"kritisieren, kritisiert, kritisierte, hat kritisiert",B1.pdf
B1,Kritik,die,eleştiri,-en,Nomen,1. Es gibt viel Kritik an der Politik der Regierung. 2. Dieser Film hat sehr gute Kritiken bekommen.,"die Kritik, -en",B1.pdf
B1,kritisch,,"eleştirel, kritik",,Sonstiges,Es gab eine Diskussion über die Lebensmittelpreise. Ein Journalist hat kritische Fragen gestellt.,kritisch,B1.pdf
B1,Küche,die,mutfak,-n,Nomen,"1. Ich suche eine Wohnung mit drei Zimmern, Küche und Bad. 2. Ich mag die deutsche Küche.","die Küche, -n",B1.pdf
B1,Kuchen,der,"kek, pasta",-,Nomen,Ich habe einen Kuchen gebacken.,"der Kuchen, -",B1.pdf
B1,Kugelschreiber,der,tükenmez kalem,-,Nomen,Mein Kugelschreiber ist weg.,"der Kugelschreiber, -",B1.pdf
B1,Kuli,der,tükenmez kalem,-s,Nomen,Hast du einen Kuli für mich?,"der Kuli, -s",B1.pdf
B1,kühl,,serin,,Sonstiges,Es ist kühl draußen. Zieh dir eine Jacke an.,kühl,B1.pdf
B1,Kühlschrank,der,buzdolabı,¨-e,Nomen,Stell die Milch in den Kühlschrank!,"der Kühlschrank, ¨-e",B1.pdf
B1,Kultur,die,kültür,-en,Nomen,Ich interessiere mich für andere Länder und Kulturen.,"die Kultur, -en",B1.pdf
B1,kulturell,,kültürel,,Sonstiges,Es gibt große kulturelle Unterschiede zwischen den Ländern.,kulturell,B1.pdf
B1,sich kümmern,,"ilgilenmek, bakmak","kümmert sich, kümmerte sich, hat sich gekümmert",Verb,1. Ich kann nicht arbeiten. Ich muss mich um die Kinder kümmern. 2. Ich habe keine Zeit. Ich muss mich um das Essen kümmern.,"sich kümmern, kümmert sich, kümmerte sich, hat sich gekümmert",B1.pdf
B1,Kunde,der,müşteri,-n,Nomen,"1. Sie ist schon lange bei mir Kundin. Ich habe ihr einen Sonderpreis gegeben. 2. Einen Augenblick, bitte. Ich habe einen Kunden.","der Kunde, -n",B1.pdf
B1,Kundin,die,kadın müşteri,-nen,Nomen,"1. Sie ist schon lange bei mir Kundin. Ich habe ihr einen Sonderpreis gegeben. 2. Einen Augenblick, bitte. Ich habe einen Kunden.","die Kundin, -nen",B1.pdf
B1,kündigen,,"istifa etmek, feshetmek","kündigt, kündigte, hat gekündigt",Verb,1. Ich war mit meiner Stelle nicht zufrieden und habe gekündigt. 2. Hast du deine Wohnung schon gekündigt? 3. Ich möchte die Zeitschrift nicht mehr. – Dann musst du schriftlich kündigen.,"kündigen, kündigt, kündigte, hat gekündigt",B1.pdf
B1,Kündigung,die,"fesih, işten çıkarma",-en,Nomen,Ich habe die Kündigung bekommen. Jetzt bin ich arbeitslos.,"die Kündigung, -en",B1.pdf
B1,Kunst,die,sanat,¨-e,Nomen,Ich verstehe nichts von moderner Kunst.,"die Kunst, ¨-e",B1.pdf
B1,Künstler,der,sanatçı,"die Künstlerin, -nen",Nomen,- In diesem Stadtteil wohnen viele Künstlerinnen. Neben uns wohnt eine Musikerin.,"der Künstler, die Künstlerin, -nen",B1.pdf
B1,künstlich,,"yapay, suni",,Sonstiges,Ich mag kein künstliches Licht.,künstlich,B1.pdf
B1,Kunststoff,der,plastik,-e,Nomen,Der Stuhl ist aus Kunststoff. Ich besuche regelmäßig einen Deutschkurs.,"der Kunststoff, -e",B1.pdf
B1,Kurs,der,kurs,-e,Nomen,Der Stuhl ist aus Kunststoff. Ich besuche regelmäßig einen Deutschkurs.,"der Kurs, -e",B1.pdf
B1,Kursleiter,der,"kurs eğitmeni, kurs yöneticisi","die Kursleiter, -nen",Nomen,- Die Kursleiterin ist mit unserer Kursgruppe manchmal in den Computerraum gegangen.,"der Kursleiter, die Kursleiter, -nen",B1.pdf
B1,Kurve,die,"viraj, kavis",-n,Nomen,1. Fahr bitte nicht so schnell in die Kurven. 2. Achtung. Das Stauende ist gleich hinter einer Kurve.,"die Kurve, -n",B1.pdf
B1,kurz,,kısa,,Sonstiges,1. Ricardo hat kurze Haare. 2. Kann ich Sie kurz sprechen? 3. Kurz vor 8 Uhr hat das Telefon geklingelt. 4. Mein Mann ist kurz nach mir gekommen. 5. Ich bin vor Kurzem nach München gezogen. 6. Ich wohne seit Kurzem in München. 7. Ich habe das Kleid kürzer machen lassen.,kurz,B1.pdf
B1,kürzlich,,"geçenlerde, kısa süre önce",,Sonstiges,"Wir haben doch kürzlich darüber gesprochen, dass wir am Wochenende wegfahren wollen.",kürzlich,B1.pdf
B1,küssen,,öpmek,"küsst, küsste, hat geküsst",Verb,1. Er nahm sie in die Arme und küsste sie. 2. Beim Verabschieden haben wir uns alle geküsst.,"küssen, küsst, küsste, hat geküsst",B1.pdf
B1,Kuss,der,öpücük,¨-e,Nomen,Gib der Mama einen Kuss!,"der Kuss, ¨-e",B1.pdf
B1,Küste,die,"kıyı, sahil",-n,Nomen,Unser Dorf liegt direkt an der Küste.,"die Küste, -n",B1.pdf
B1,Kuvert,das,zarf,-s (A) →,Nomen,Ich hätte gern 50 Kuverts und Briefmarken dazu.,"das Kuvert, -s (A) →",B1.pdf
B1,Briefumschlag,der,zarf,CH: Couvert,Nomen,Ich hätte gern 50 Kuverts und Briefmarken dazu.,der Briefumschlag; CH: Couvert,B1.pdf
B1,lächeln,,gülümsemek,"lächelt, lächelte, hat gelächelt",Verb,Schauen Sie in die Kamera. Bitte lächeln!,"lächeln, lächelt, lächelte, hat gelächelt",B1.pdf
B1,lachen,,gülmek,"lacht, lachte, hat gelacht",Verb,1. Lachen ist gesund. 2. Wir haben viel gelacht. 3. Die Kinder haben über den Witz gelacht.,"lachen, lacht, lachte, hat gelacht",B1.pdf
B1,Laden,der,"dükkân, mağaza",¨-,Nomen,1. Dieses Kleid habe ich in einem Laden im Zentrum gekauft. 2. Ich kaufe meine Zeitung immer beim Zeitungsladen am Eck.,"der Laden, ¨-",B1.pdf
B1,Lage,die,"konum, durum",,Nomen,Wir suchen eine Wohnung an/in zentraler Lage.,die Lage,B1.pdf
B1,Lager,das,"depo, ambar",-,Nomen,"1. Ich weiß nicht, ob wir diesen Schuh in Ihrer Größe haben. Ich sehe mal im Lager nach. 2. Unsere Kinder fahren im Sommer ins Zeltlager.","das Lager, -",B1.pdf
B1,Lampe,die,lamba,-n,Nomen,1. Ich habe mir eine neue Lampe gekauft. 2. Mach doch bitte die Lampe an. Es ist so dunkel hier.,"die Lampe, -n",B1.pdf
B1,Land,das,"ülke, kara",¨-er,Nomen,1. Deutschland ist ein schönes Land. 2. Möchten Sie lieber auf dem Land oder in der Stadt wohnen? 3. Wir haben ein Stück Land gekauft und wollen dort bauen. 4. In welchen Ländern warst du schon?,"das Land, ¨-er",B1.pdf
B1,Landwirtschaft,die,tarım,,Nomen,Auf dem Land arbeiten die meisten Leute in der Landwirtschaft.,die Landwirtschaft,B1.pdf
B1,Landschaft,die,"manzara, doğa",-en,Nomen,Die Landschaft ist sehr hügelig.,"die Landschaft, -en",B1.pdf
B1,landen,,"inmek, konmak","landet, landete, ist gelandet",Verb,1. Wir sind erst um 20 Uhr in München gelandet. 2. Wegen starken Nebels konnte die Maschine nicht in Frankfurt landen.,"landen, landet, landete, ist gelandet",B1.pdf
B1,Landung,die,iniş,-en,Nomen,Bei der Landung müssen Sie sich anschnallen.,"die Landung, -en",B1.pdf
B1,lang,,uzun,,Sonstiges,1. Der Teppich ist 3 m lang und 2 m breit. 2. Meine Schwester hat mir einen langen Brief geschrieben. 3. Die Hose ist zu lang. Können Sie sie kürzer machen?,lang,B1.pdf
B1,Länge,die,uzunluk,,Nomen,"Mein Schreibtisch hat folgende Maße: Länge 1.20 m, Breite: 0,85 m, Höhe: 0,75 m.",die Länge,B1.pdf
B1,lange,,"uzun süre, uzun zamandır",lang,Sonstiges,1. Wie lange dauert die Fahrt von Hamburg nach Berlin? 2. Wie lange bist du schon in Deutschland? 3. Wartest du schon lange? 4. Wir sind noch lange nicht fertig mit der Arbeit. 5. Wir haben lange gefrühstückt. 6. Beim Arzt muss man oft lange warten. 7. Ich komme gleich. Es dauert nicht lange.,"lange, lang",B1.pdf
B1,langsam,,yavaş,,Sonstiges,1. Könnten Sie bitte etwas langsamer sprechen? 2. Es wird langsam kalt. Es wird Herbst.,langsam,B1.pdf
B1,längst,,"çoktan, çoktan beri",,Sonstiges,Wann reparierst du die Heizung. – Die habe ich schon längst repariert.,längst,B1.pdf
B1,langweilig,,sıkıcı,,Sonstiges,Der Film war sehr langweilig.,langweilig,B1.pdf
B1,sich langweilen,,sıkılmak,"langweilt, langweilte, hat gelangweilt",Verb,Langweilst du dich?,"sich langweilen, langweilt, langweilte, hat gelangweilt",B1.pdf
B1,Langeweile,die,can sıkıntısı,,Nomen,Es ist aus Langeweile eingeschlafen.,die Langeweile,B1.pdf
B1,Lärm,der,gürültü,,Nomen,Die Flugzeuge machen einen schrecklichen Lärm.,der Lärm,B1.pdf
B1,lassen,,bırakmak,"lässt, ließ, hat gelassen",Verb,1. Ich habe mein Gepäck am Bahnhof gelassen. 2. Am Samstag lasse ich mir die Haare schneiden. 3. Ich lasse meine Kinder abends nur eine Stunde fernsehen. 4. Kann ich mein Auto hier stehen lassen? 5. Wo habe ich nur meine Brille gelassen? 6. Ich habe meinen Anzug reinigen lassen. 7. Ich kann meine kleine Tochter noch nicht allein lassen. 8. Lass mich in Ruhe. Ich muss arbeiten.,"lassen, lässt, ließ, hat gelassen",B1.pdf
B1,Laster,der,kamyon,-,Nomen,Auf der Autobahn waren so viele Laster. Deshalb hat es so lange gedauert.,"der Laster, -",B1.pdf
B1,laufen,,"koşmak, yürümek","läuft, lief, ist gelaufen",Verb,"1. Ich bin gestern 100 m in 10,4 Sekunden gelaufen. 2. Bist du mit dem Auto hier? – Nein, ich bin gelaufen. 3. Jeden Morgen gehe ich eine halbe Stunde laufen. 4. Wann läuft der Film? 5. Wie geht´s beruflich? – Danke, das Geschäft läuft gut.","laufen, läuft, lief, ist gelaufen",B1.pdf
B1,Laufwerk,das,"sürücü, disk sürücüsü",-e,Nomen,Für meinen Computer habe ich mir ein neues Laufwerk gekauft.,"das Laufwerk, -e",B1.pdf
B1,Laune,die,"keyif, ruh hali",-n,Nomen,"Heute geht es mir besser, aber gestern hatte ich richtig schlechte Laune.","die Laune, -n",B1.pdf
B1,laut,,"gürültülü, yüksek sesle",,Sonstiges,1. Lass uns gehen. Hier ist es mir zu laut. 2. Können Sie bitte etwas lauter sprechen? 3. Laut Wetterbericht gibt es morgen Regen.,laut,B1.pdf
B1,Lautsprecher,der,hoparlör,-,Nomen,Bitte achten Sie auch auf die Lautsprecher-Ansagen am Bahnhof.,"der Lautsprecher, -",B1.pdf
B1,lecker,,lezzetli,,Sonstiges,Das Essen war sehr lecker.,lecker,B1.pdf
B1,leben,,yaşamak,"lebt, lebte, hat gelebt",Verb,1. Leben Ihre Großeltern noch? 2. Herr Müller hat lange im Ausland gelebt. 3. Von der Rente allein kann meine Tante nicht leben. 4. Ich lebe noch bei meinen Eltern.,"leben, lebt, lebte, hat gelebt",B1.pdf
B1,Leben,das,"hayat, yaşam",,Nomen,1. Ich habe mich an das Leben auf dem Land gewöhnt. 2. Hier ist das Leben teuer.,das Leben,B1.pdf
B1,Lebenslauf,der,özgeçmiş,¨-e,Nomen,Hast du den Lebenslauf für die Bewerbung schon geschrieben?,"der Lebenslauf, ¨-e",B1.pdf
B1,Lebensmittel,die,"gıda, yiyecek maddeleri",(Pl.),Nomen,1. Lebensmittel werden immer teurer. 2. Meine Lebensmittel kaufe ich im Supermarkt.,die Lebensmittel (Pl.),B1.pdf
B1,Leder,das,deri,,Nomen,Ist die Tasche aus Leder?,das Leder,B1.pdf
B1,ledig,,bekâr,,Sonstiges,Wie ist Ihr Familienstand? – Ledig.,ledig,B1.pdf
B1,leer,,boş,,Sonstiges,1. Das Restaurant war fast leer. 2. Die Kanne ist fast leer. Ich mache uns neuen Tee.,leer,B1.pdf
B1,legen,,"koymak, yerleştirmek","legt, legte, hat gelegt",Verb,1. Ich habe Ihnen die Briefe auf den Schreibtisch gelegt. 2. Legen Sie die Zeitungen bitte dort ins Regal.,"legen, legt, legte, hat gelegt",B1.pdf
B1,Lehre,die,"çıraklık, öğreti",,Nomen,Mein Cousin will eine dreijährige Lehre machen.,die Lehre,B1.pdf
B1,Lehrstelle,die,"çıraklık yeri, staj yeri",-n,Nomen,Es sind noch viele Lehrstellen frei.,"die Lehrstelle, -n",B1.pdf
B1,Lehrer,der,öğretmen,-,Nomen,Die Lehrerin hat heute viele Hausaufgaben gegeben.,"der Lehrer, -",B1.pdf
B1,Lehrerin,die,kadın öğretmen,-nen,Nomen,Die Lehrerin hat heute viele Hausaufgaben gegeben.,"die Lehrerin, -nen",B1.pdf
B1,Lehrling,der,çırak,-e,Nomen,Als Lehrling verdient man nicht sehr viel Geld.,"der Lehrling, -e",B1.pdf
B1,leicht,,"kolay, hafif",,Sonstiges,"1. Der Koffer ist ganz leicht. Ich kann ihn allein tragen. 2. Es ist nicht leicht, bei diesem Arzt einen Termin zu bekommen.",leicht,B1.pdf
B1,leid tun,,"üzülmek, üzgün olmak","tut leid, tat leid, hat leidgetan",Verb,"1. Die Frau tut mir leid. 2. Wie komme ich zum Bahnhof? - Tut mir leid, das weiß ich nicht. 3. Es tut mir leid, dass ich Ihnen nicht helfen kann.","leid tun, tut leid, tat leid, hat leidgetan",B1.pdf
