niveau,wort,artikel,turkce,formen,typ,beispiele,eintrag,quelle
A2,vorgestern,,"önceki gün, evvelsi gün",,Sonstiges,Er hat mich vorgestern angerufen.,vorgestern,A2.pdf
A2,vorher,,"önce, daha önce",,Sonstiges,Ich komme mit ins Café. Vorher muss ich aber noch zur Bank.,vorher,A2.pdf
A2,vorn(e),,"önde, öne",,Sonstiges,Bitte vorn(e) einsteigen!,vorn(e),A2.pdf
A2,Vorname,der,"ad, isim",-n,Nomen,"Ich heiße Müller, mein Vorname ist Eva.","der Vorname, -n",A2.pdf
A2,Vorschlag,der,"öneri, teklif",¨-e (haben/machen),Nomen,Was machen wir am Wochenende? Hast du einen guten Vorschlag? - Wir können ins Kino gehen. Was schenken wir Christina zur Hochzeit? - Wir haben doch schon so viele Vorschläge gemacht.,"der Vorschlag, ¨-e (haben/machen)",A2.pdf
A2,vorsichtig,,dikkatli,,Sonstiges,"Sei vorsichtig! Du musst vorsichtig fahren, es ist neblig.",vorsichtig,A2.pdf
A2,vorstellen (sich),,"tanıtmak, kendini tanıtmak","stellt vor, hat vorgestellt",Verb,Wir wollen uns kennenlernen. Können Sie sich bitte vorstellen? Darf ich Ihnen meine Frau vorstellen?,"vorstellen (sich), stellt vor, hat vorgestellt",A2.pdf
A2,vorwärts,,ileri,,Sonstiges,Fahren Sie bitte noch ein Stück vorwärts.,vorwärts,A2.pdf
A2,wach,,uyanık,,Sonstiges,Bist du schon lange wach? Ich bin noch nicht ganz wach.,wach,A2.pdf
A2,Wagen,der,"araba, vagon",–,Nomen,Wo steht Ihr Wagen? Im zweiten Wagen ist unser Zugrestaurant.,"der Wagen, –",A2.pdf
A2,wählen,,"seçmek, çevirmek","wählt, hat gewählt",Verb,Sie müssen erst eine Null wählen. Wählen Sie bitte ein Getränk.,"wählen, wählt, hat gewählt",A2.pdf
A2,wahr,,"doğru, gerçek",,Sonstiges,Das ist (nicht) wahr!,wahr,A2.pdf
A2,wahrscheinlich,,muhtemelen,,Sonstiges,Wahrscheinlich mache ich im Herbst einen Deutschkurs. Er kommt wahrscheinlich nicht.,wahrscheinlich,A2.pdf
A2,Wald,der,orman,¨-er,Nomen,Im Wald ist es ruhig. Ich gehe gern im Wald spazieren.,"der Wald, ¨-er",A2.pdf
A2,wandern,,"yürüyüş yapmak, doğa yürüyüşüne çıkmak","wandert, ist gewandert",Verb,Wir gehen oft wandern.,"wandern, wandert, ist gewandert",A2.pdf
A2,wann,,ne zaman,,Sonstiges,Wann bist du fertig? Wann kann ich Sie anrufen?,wann,A2.pdf
A2,warm,,"sıcak, ılık",,Sonstiges,Hier ist es sehr warm. Mittags esse ich oft ein warmes Essen. Ich brauche einen warmen Pullover.,warm,A2.pdf
A2,warten,,beklemek,"wartet, hat gewartet",Verb,Können Sie ein paar Minuten warten? Auf wen warten Sie?,"warten, wartet, hat gewartet",A2.pdf
A2,warum,,"neden, niçin",,Sonstiges,Warum kommt er nicht?,warum,A2.pdf
A2,was,,ne,,Sonstiges,Was ist das? Was möchten Sie?,was,A2.pdf
A2,Wäsche,die,çamaşır,-n,Nomen,Ich muss noch Wäsche waschen.,"die Wäsche, -n",A2.pdf
A2,waschen (sich),,"yıkamak, yıkanmak","wäscht, hat gewaschen",Verb,Wo kann ich mir die Hände waschen?,"waschen (sich), wäscht, hat gewaschen",A2.pdf
A2,Wasser,das,su,(Sg.),Nomen,"Ein Glas Wasser, bitte. Gibt es hier kein warmes Wasser?",das Wasser (Sg.),A2.pdf
A2,Webseite,die,web sitesi,-n,Nomen,Es gibt viele Webseiten mit Grammatikübungen.,"die Webseite, -n",A2.pdf
A2,wechseln,,"değiştirmek, bozdurmak","wechselt, hat gewechselt",Verb,Wir müssen den Reifen wechseln. Können Sie mir zehn Dollar wechseln?,"wechseln, wechselt, hat gewechselt",A2.pdf
A2,wecken,,uyandırmak,"weckt, hat geweckt",Verb,Bitte wecken Sie mich morgen früh um fünf.,"wecken, weckt, hat geweckt",A2.pdf
A2,weg/weg-,,"kayıp, yok olmuş",(wegbringen/ -fahren/-gehen/ -laufen/-machen/ -nehmen/-werfen),Sonstiges,Meine Brille ist weg. Ich finde sie nicht mehr. Bringst du bitte den Müll weg? Können Sie Ihr Auto bitte wegfahren? Ich gehe jetzt weg. Unser Hund ist weggelaufen. Kannst du das bitte wegmachen? Warum hast du dem Kind den Ball weggenommen? Sie können diese Papiere wegwerfen.,weg/weg- (wegbringen/ -fahren/-gehen/ -laufen/-machen/ -nehmen/-werfen),A2.pdf
A2,Weg,der,yol,-e,Nomen,Das ist der kürzeste Weg. Können Sie mir bitte den Weg zum Flughafen beschreiben?,"der Weg, -e",A2.pdf
A2,wegen,,"yüzünden, nedeniyle",,Sonstiges,Wegen seiner Arbeit kann er leider nicht kommen. Ich rufe wegen meiner Tochter an.,wegen,A2.pdf
A2,wehtun,,"acımak, canını yakmak","tut weh, hat wehgetan",Verb,Wo tut es weh? Ich will dir nicht wehtun.,"wehtun, tut weh, hat wehgetan",A2.pdf
A2,weiblich,,"kadın, dişi",,Sonstiges,Wählen Sie bitte: „weiblich“ oder „männlich“.,weiblich,A2.pdf
A2,weich,,yumuşak,,Sonstiges,Ich möchte zum Frühstück ein weiches Ei. Das Bett im Hotel war zu weich.,weich,A2.pdf
A2,weil,,çünkü,,Sonstiges,"Ich kann nicht kommen, weil ich arbeiten muss.",weil,A2.pdf
A2,Wein,der,şarap,-e,Nomen,"Nein danke, ich möchte keinen Wein.","der Wein, -e",A2.pdf
A2,weinen,,ağlamak,"weint, hat geweint",Verb,Warum weint das Baby? Weine bitte nicht!,"weinen, weint, hat geweint",A2.pdf
A2,weit,,uzak,,Sonstiges,Zum Bahnhof ist es nicht weit.,weit,A2.pdf
A2,weiter,,"daha, ileri",(z. B. weitermachen/-helfen),Sonstiges,"Der Bus fährt nicht weiter. Können wir jetzt weitermachen? Entschuldigung, können Sie mir bitte weiterhelfen?",weiter (z. B. weitermachen/-helfen),A2.pdf
A2,welcher,,hangi,"-e, -s",Sonstiges,Welcher Tag ist heute? Welchen Kurs möchtest du machen? Welche Bluse nehmen Sie? Welches Buch suchst du?,"welcher, -e, -s",A2.pdf
A2,Welt,die,dünya,-en,Nomen,Ich möchte gern einmal um die Welt reisen. Die Studenten kommen aus vielen Ländern. Sie kommen aus der ganzen Welt.,"die Welt, -en",A2.pdf
A2,wenig,,az,-e,Sonstiges,Ich habe leider nur wenig verstanden. Er verdient wenig.,"wenig, -e",A2.pdf
A2,wenigstens,,en azından,,Sonstiges,"Ich habe keinen Hunger. - Ach, essen Sie wenigstens ein Stück Kuchen.",wenigstens,A2.pdf
A2,wenn,,eğer,,Sonstiges,"Wenn ich nicht arbeiten muss, komme ich.",wenn,A2.pdf
A2,wer (wen,,kim,wem),Sonstiges,Wer ist das?,"wer (wen, wem)",A2.pdf
A2,werden,,"olmak, haline gelmek","wird, ist geworden",Verb,Mein Sohn will Arzt werden. Das Wetter am Wochenende wird gut. Das haben sie im Radio gesagt.,"werden, wird, ist geworden",A2.pdf
A2,Werkstatt,die,"tamirhane, atölye",¨-en,Nomen,Mein Auto ist kaputt. Es ist in der Werkstatt.,"die Werkstatt, ¨-en",A2.pdf
A2,Wettbewerb,der,yarışma,-e,Nomen,Mein Sohn hat bei einem Wettbewerb gewonnen.,"der Wettbewerb, -e",A2.pdf
A2,Wetter,das,"hava, hava durumu",(Sg.),Nomen,Heute ist das Wetter gut: Es ist sonnig und warm. Wir hatten im Urlaub schlechtes Wetter.,das Wetter (Sg.),A2.pdf
A2,wichtig,,önemli,,Sonstiges,"Es ist wichtig, dass Sie auch kommen. Morgen habe ich einen wichtigen Termin.",wichtig,A2.pdf
A2,wie,,"nasıl, gibi",,Sonstiges,Wie heißt du? Wie bitte? Können Sie das bitte wiederholen? Er schreibt wie ein Kind. Meine Frau ist so groß wie ich. Wie groß ist die Wohnung? Wie soll ich das machen? Wie lange bist du schon hier?,wie,A2.pdf
A2,wie viel,,"ne kadar, kaç",-e,Sonstiges,Wie viel kostet diese Hose? Wie viele Kinder haben Sie?,"wie viel, -e",A2.pdf
A2,wieder,,"tekrar, yine",,Sonstiges,Stefan kann wieder zum Fußballtraining kommen. Geht es dir wieder besser? Du kommst schon wieder zu spät. Wann kommst du wieder?,wieder,A2.pdf
A2,wiederholen,,tekrarlamak,"wiederholt, hat wiederholt",Verb,Können Sie das bitte wiederholen?,"wiederholen, wiederholt, hat wiederholt",A2.pdf
A2,Wiederhören,das,duyuşmak üzere,-,Nomen,Wir müssen jetzt Schluss machen. Also auf Wiederhören!,"das Wiederhören, -",A2.pdf
A2,Wiedersehen,das,"tekrar görüşme, yeniden buluşma",-,Nomen,Auf Wiedersehen!,"das Wiedersehen, -",A2.pdf
A2,willkommen,,"hoş geldin, hoş geldiniz",,Sonstiges,Herzlich willkommen in Berlin!,willkommen,A2.pdf
A2,Wind,der,rüzgar,-e,Nomen,Der Wind ist kalt.,"der Wind, -e",A2.pdf
A2,windig,,rüzgârlı,,Sonstiges,Heute ist es sehr windig.,windig,A2.pdf
A2,wirklich,,gerçekten,,Sonstiges,Du glaubst mir nicht? Es ist aber wirklich so.,wirklich,A2.pdf
A2,wissen,,bilmek,"weiß, hat gewusst",Verb,"Weißt du, wie der Hausmeister heißt? Woher wissen Sie das?","wissen, weiß, hat gewusst",A2.pdf
A2,Witz,der,"şaka, fıkra",-e,Nomen,Wir haben Witze erzählt und viel gelacht.,"der Witz, -e",A2.pdf
A2,witzig,,"komik, eğlenceli",,Sonstiges,Warum lachst du? Ich finde das nicht witzig.,witzig,A2.pdf
A2,wo,,nerede,,Sonstiges,Wo waren Sie im Urlaub? - In Frankreich. Wo ist meine Uhr? Wo sind Sie geboren?,wo,A2.pdf
A2,woher,,nereden,,Sonstiges,Woher kommen Sie? Woher wissen Sie das?,woher,A2.pdf
A2,wohin,,nereye,,Sonstiges,Wohin fährt dieser Bus? - Nach Dresden. Wohin wollen Sie am Wochenende gehen?,wohin,A2.pdf
A2,wohnen,,"oturmak, yaşamak, ikamet etmek","wohnt, hat gewohnt",Verb,Ich wohne in Kiel.,"wohnen, wohnt, hat gewohnt",A2.pdf
A2,Wohnung,die,"daire, ev",-en,Nomen,Haben Sie schon eine neue Wohnung gefunden? Meine Wohnung ist sehr hell.,"die Wohnung, -en",A2.pdf
A2,Wohnzimmer,das,oturma odası,-,Nomen,Die Kinder sitzen im Wohnzimmer und sehen fern.,"das Wohnzimmer, -",A2.pdf
A2,Wolke,die,bulut,-n,Nomen,Heute gibt es viele Wolken.,"die Wolke, -n",A2.pdf
A2,wollen,,istemek,"will, wollte, hat gewollt (hat wollen als Modalverb)",Verb,Wollen Sie einen Kaffee trinken?,"wollen, will, wollte, hat gewollt (hat wollen als Modalverb)",A2.pdf
A2,Workshop,der,"çalıştay, seminer",-s,Nomen,Das war ein toller Workshop. Ich habe viel gelernt. Am Freitag gibt es einen Computer-Workshop in meiner Firma.,"der Workshop, -s",A2.pdf
A2,Wort,das,"kelime, sözcük",¨-er,Nomen,Ich kenne das Wort nicht. Ich muss das Wort im Wörterbuch suchen.,"das Wort,¨-er",A2.pdf
A2,wunderbar,,"harika, mükemmel",,Sonstiges,Diese Schokolade schmeckt wunderbar. Wir hatten im Urlaub wunderbares Wetter.,wunderbar,A2.pdf
A2,Wunsch,der,"dilek, istek",¨-e,Nomen,"Ich wünsche Ihnen alles Gute! Sie wünschen? – Ich möchte ein halbes Kilo Äpfel, bitte. Haben Sie noch einen Wunsch? Was ist dein größter Wunsch?","der Wunsch, ¨-e",A2.pdf
A2,wünschen,,dilemek,,Sonstiges,Ich wünsche mir eine Kamera zum Geburtstag.,wünschen,A2.pdf
A2,Wurst,die,"sosis, sucuk",¨-e,Nomen,"Eine Wurst mit Pommes, bitte.","die Wurst, ¨-e",A2.pdf
A2,Zahl,die,"sayı, rakam",-en,Nomen,Können Sie die Zahl bitte wiederholen?,"die Zahl, -en",A2.pdf
A2,zahlen,,ödemek,"zahlt, hat gezahlt",Verb,"Entschuldigung, zahlen bitte!","zahlen, zahlt, hat gezahlt",A2.pdf
A2,Zahn,der,diş,¨-e,Nomen,Der Zahn tut mir schon seit einer Woche weh.,"der Zahn, ¨-e",A2.pdf
A2,zeichnen,,"çizmek, resim yapmak","zeichnet, hat gezeichnet",Verb,Caterina kann gut zeichnen. Sieh mal das Bild hier.,"zeichnen, zeichnet, hat gezeichnet",A2.pdf
A2,zeigen,,göstermek,"zeigt, hat gezeigt",Verb,Können Sie mir bitte den Weg zum Bahnhof zeigen?,"zeigen, zeigt, hat gezeigt",A2.pdf
A2,Zeit,die,"zaman, vakit",-en,Nomen,Ich habe heute keine Zeit.,"die Zeit, -en",A2.pdf
A2,Zeitschrift,die,dergi,-en,Nomen,Diese Zeitschrift kauft Andrea jede Woche.,"die Zeitschrift, -en",A2.pdf
A2,Zeitung,die,gazete,-en,Nomen,Ich lese manchmal Zeitung. Wo ist die Zeitung von heute?,"die Zeitung, -en",A2.pdf
A2,Zelt,das,çadır,-e,Nomen,Im Sommer schlafen wir manchmal im Zelt.,"das Zelt, -e",A2.pdf
A2,Zentrum,das,merkez,-en,Nomen,"Der Bahnhof ist im Stadtzentrum. Wohnst du im Zentrum? - Nein, ich wohne nicht direkt in der Stadt.","das Zentrum, -en",A2.pdf
A2,Zettel,der,"kâğıt parçası, not kâğıdı",-,Nomen,Hast du einen Zettel für mich? Ich muss etwas notieren. Schreiben Sie Ihre Telefonnummer bitte auf den Zettel.,"der Zettel, -",A2.pdf
A2,Zeugnis,das,"karne, tanıklık belgesi",-se,Nomen,Morgen bekommen die Kinder ihr Zeugnis.,"das Zeugnis, -se",A2.pdf
A2,(an-)/(aus)ziehen,,"giymek, giyinmek / çıkarmak, soymak","zieht (an/aus), hat/ist (an/aus)gezogen",Verb,Ich ziehe (mir) eine Jacke an. Er hat sein T-Shirt ausgezogen und ein Hemd angezogen. Die Nachbarn sind am Wochenende ausgezogen.,"(an-)/(aus)ziehen, zieht (an/aus), hat/ist (an/aus)gezogen",A2.pdf
A2,Ziel,das,"hedef, amaç, varış noktası",-e,Nomen,John läuft sehr schnell. Er war als erster am Ziel. Was ist dein Ziel im Leben?,"das Ziel, -e",A2.pdf
A2,Zimmer,das,oda,-,Nomen,Das Zimmer ist am größten. Mach im Schlafzimmer das Fenster zu! Die Wohnung hat drei Zimmer. Ich habe im Hotel ein Zimmer bestellt.,"das Zimmer, -",A2.pdf
A2,Zirkus,der,sirk,-se,Nomen,Heute gehen wir mit den Kindern in den Zirkus.,"der Zirkus, -se",A2.pdf
A2,Zitrone,die,limon,-n,Nomen,Ich trinke den Tee mit Zitrone. Lucia mag Zitroneneis.,"die Zitrone, -n",A2.pdf
A2,Zoo,der,hayvanat bahçesi,-s,Nomen,Am Sonntag gehen wir in den Zoo.,"der Zoo, -s",A2.pdf
A2,zu,,"çok, fazla; -e, -a",,Sonstiges,Der Bus fährt zum Bahnhof. Ich gehe zu Fuß. Ich bin zu Hause. Das Kleid ist mir zu teuer. Ich trinke zum Essen ein Bier.,zu,A2.pdf
A2,Zucker,der,şeker,(Sg.),Nomen,Trinken Sie den Tee mit oder ohne Zucker?,der Zucker (Sg.),A2.pdf
A2,zuerst,,"önce, ilk olarak",,Sonstiges,"Zuerst müsst ihr die Hausaufgaben machen, dann könnt ihr spielen. Zuerst hat mir die Arbeit gar nicht gefallen. Jetzt geht es besser.",zuerst,A2.pdf
A2,zufrieden,,memnun,,Sonstiges,"Ich bin mit der Wohnung zufrieden. Sie ist nicht groß, aber sie hat einen Balkon.",zufrieden,A2.pdf
A2,Zug,der,tren,¨-e,Nomen,Ich fahre gern mit dem Zug.,"der Zug, ¨-e",A2.pdf
A2,zuhören,,"dinlemek, kulak vermek","hört zu, hat zugehört",Verb,Hör mir doch mal zu! Ich rede mit dir.,"zuhören, hört zu, hat zugehört",A2.pdf
A2,zuletzt,,"en son, sonunda",,Sonstiges,Wir haben uns vor drei Jahren zuletzt gesehen. Diese Aufgabe machen wir zuletzt.,zuletzt,A2.pdf
A2,zum Beispiel,,örneğin,,Sonstiges,"Mein Freund hat viele Hobbys, zum Beispiel Kochen, Lesen und Tanzen.",zum Beispiel,A2.pdf
A2,zumachen,,kapatmak,"macht zu, hat zugemacht",Verb,Machst du bitte das Fenster zu?,"zumachen, macht zu, hat zugemacht",A2.pdf
A2,zurück,,geri,,Sonstiges,"Eine Fahrkarte nach Frankfurt und zurück, bitte.",zurück,A2.pdf
A2,zurück- (fahren,,"geri- (dönmek, vermek, gitmek, gelmek, koşmak)","geben, gehen, kommen, laufen)",Verb,Fahrt ihr nach der Party zurück nach Hause? Wann muss ich das Buch zurückgeben? Wir gehen wieder zurück. Wann kommst du zurück? Ich habe mein Buch vergessen. Ich laufe schnell nach Hause zurück.,"zurück- (fahren, geben, gehen, kommen, laufen)",A2.pdf
A2,zusammen,,birlikte,,Sonstiges,"Wollen wir zusammen essen gehen? Zahlen, bitte. – Zusammen oder getrennt? Das macht zusammen 10 Euro 80.",zusammen,A2.pdf
A2,zwischen,,arasında,,Sonstiges,Heidelberg liegt zwischen Frankfurt und Stuttgart. Zwischen acht und zehn Uhr bin ich zu Hause.,zwischen,A2.pdf
